User_Id	module	dataset	intervnrday	elecdist	geoarea	urban	polintr	pltrust	mimpissue17_10	simpissue17_10	mimptask17_10	mipmtaskprt	pidsupport1	pidsupport3	prtcls	prtclsorig	peoplimp	voteimp	civicvote	prtreflopin	prtreflopinbest	govprfmBB	Eumship	envirimp	gincdif	ceqvote	taxreduc	capicntry	privhealth	imueclt	genconsind	icenatoint	icenato	acrproimp	gndeqsal	govequal	referendcha	democr	pltscrpbribe	pltscrp	repdemocr	persvote	prtimp	govcollapse	prtfeel_S	prtfeel_B	prtfeel_D	prtfeel_V	prtfeel_P	prtfeel_C	prtfeel_M	prtfeel_FF	ldrfeel_LE	ldrfeel_SIJ	ldrfeel_BB	ldrfeel_KJ	ldrfeel_TSA	ldrfeel_TKG	ldrfeel_SDG	ldrfeel_IS	lrscale_S	lrscale_B	lrscale_D	lrscale_V	lrscale_P	lrscale_C	lrscale_M	lrscale_FF	lrscale	pidclose1	pidclose2	pidclose3	pidsymp1	pidsymp2	pidsymp3	mmbprt	mmbprt_S	mmbprt_B	mmbprt_D	mmbprt_V	mmbprt_A	mmbprt_P	mmbprt_C	mmbprt_M	mmbprt_F	mmbprt_T	mmbprt_R	vote17	prtvote17	ifprtvote17	candordch	hldecvote	fvote16	prtfvote16	bprteco	bprtimm	bprteurope	bprtfamily	bprtisencit	bprthealth	bprtenvir	bprtregpol	bprtedu	bprtequal	bprthouse	forcurr	priceindex	mediause	ecobettwors_1	undpolis	compromise	polcare	poltrust	polprob	strlead	poldecpub	polcarerich	minicetrd	majmin	immeco	immcult	immcrime	iceborn	iceance	icespeak	icetrad	gender	yob	age	finworry	rentown	pjob	njob	emplstatus	mainjobflo	uniwindw	govpriv	education	unmmb	maritals	incomecate	hinctntyearcate	hhmmb	childs	race	cntrybrncat	cntrybrnpar	languagecat	church	rlgatnd	elecday	elecmonth	elecyear	distseat
201710291031	"B1"	"ICENES2017"	22	7	1	4	4	3	95	95	2	4	2	96	2	96	4	5	4	1	4	8	95	95	95	8	95	95	95	95	95	5	5	95	95	2	3	2	2	2	2	4	2	3	6	6	6	7	2	96	96	96	96	4	2	9	96	5	1	6	3	8	10	2	98	8	98	1	5	2	0	96	1	1	4	2	2	2	2	2	2	2	2	2	2	2	2	1	4	96	2	1	8	98	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	2	4	4	4	3	4	4	3	2	4	4	5	2	3	3	1	2	"Kona"	1992	25	5	2	1	96	2	50	1	1	7	1	2	3	3	2	0	1	1	1	1	1	2	28	10	2017	11
201710291034	"B2"	"ICENES2017"	20	4	2	2	3	95	2	2	2	10	5	95	5	95	5	5	95	1	10	3	5	2	2	95	4	1	1	1	3	2	6	5	1	1	5	3	3	95	95	95	95	95	4	8	7	3	0	3	10	1	96	8	7	4	0	5	9	96	5	7	9	4	1	6	10	4	10	1	1	3	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	10	96	5	5	1	2	10	98	8	98	10	97	4	10	98	8	2	5	2	1	2	2	3	4	2	4	5	2	7	1	3	2	4	2	1	1	1	1	"Kona"	1947	70	4	1	2	5	7	50	6	6	3	6	1	8	8	2	0	1	1	1	1	1	3	28	10	2017	10
201710291035	"B2"	"ICENES2017"	45	5	1	3	4	95	2	2	2	3	5	95	5	95	3	2	95	2	96	3	4	2	2	95	3	4	5	4	4	2	6	3	4	4	5	2	3	95	95	95	95	95	2	5	8	7	2	4	4	96	3	5	6	8	2	5	5	3	2	5	7	8	2	4	3	3	7	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	3	3	98	3	3	4	4	4	4	3	3	4	5	3	3	1	4	4	5	2	4	2	4	4	4	4	2	3	4	2	2	2	2	"Kona"	1942	75	4	1	2	5	7	40	6	6	3	6	5	2	2	1	0	1	1	1	1	1	3	28	10	2017	13
201710291038	"B2"	"ICENES2017"	27	1	6	1	3	95	98	96	2	3	5	95	5	95	4	3	95	2	96	2	5	2	8	95	8	1	2	2	4	2	6	4	2	3	5	2	2	95	95	95	95	95	1	8	10	5	0	5	8	4	0	8	10	7	0	6	8	4	97	97	97	97	97	97	97	97	7	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	3	97	97	98	90	90	97	4	98	90	90	97	5	2	2	2	2	2	5	2	7	4	4	4	1	7	4	5	7	3	3	2	1	"Kona"	1947	70	5	1	2	5	7	90	6	6	3	6	1	7	7	2	0	1	1	1	1	1	3	28	10	2017	10
201710291039	"B1"	"ICENES2017"	30	7	1	4	2	2	95	95	2	3	1	3	6	96	4	5	5	1	3	8	95	95	95	3	95	95	95	95	95	5	5	95	95	3	1	1	3	3	4	5	1	5	5	7	9	4	4	6	5	0	5	7	8	7	5	7	2	3	4	6	9	2	6	8	7	8	8	1	3	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	4	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	1	1	1	5	5	1	3	5	4	5	4	4	1	5	5	3	4	2	3	"Kona"	1993	23	4	3	2	6	6	99	6	6	7	6	3	1	1	5	0	1	2	1	1	1	1	28	10	2017	11
201710291040	"B1"	"ICENES2017"	14	7	1	4	3	3	95	95	2	11	1	11	6	96	5	5	5	1	11	2	95	95	95	2	95	95	95	95	95	5	5	95	95	2	3	2	1	2	2	4	2	4	4	5	5	5	4	4	5	6	5	5	5	5	5	3	5	6	4	7	4	7	5	5	7	7	5	1	3	11	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	11	96	2	1	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	1	2	4	5	5	1	4	1	2	2	5	1	1	2	2	1	1	"Kona"	1963	54	5	1	1	96	2	30	1	1	3	1	1	2	2	3	1	2	2	4	2	13	2	28	10	2017	11
201710291041	"B1"	"ICENES2017"	36	1	6	1	4	3	95	95	2	4	2	96	2	96	5	5	5	2	96	2	95	95	95	2	95	95	95	95	95	5	5	95	95	2	4	2	2	2	5	2	2	2	5	8	2	9	0	4	8	5	9	5	3	9	4	2	9	4	6	6	2	7	0	5	5	5	7	2	0	96	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	1	10	96	2	1	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	3	4	1	4	4	2	2	2	2	2	2	4	3	4	3	2	2	1	2	"Kona"	1974	43	4	1	1	96	1	50	1	2	3	1	1	3	8	4	2	1	1	1	1	1	2	28	10	2017	10
201710291042	"B2"	"ICENES2017"	40	6	1	4	3	95	2	2	2	4	5	95	5	95	5	4	95	1	4	3	2	2	1	95	5	2	5	5	8	2	6	8	1	2	5	2	3	95	95	95	95	95	7	3	2	8	6	5	3	96	96	4	0	9	96	5	0	96	8	4	1	9	6	5	96	96	8	1	2	4	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	4	4	4	1	98	4	4	4	98	1	4	1	4	8	2	2	2	4	4	2	4	2	2	4	4	5	1	5	5	3	2	2	3	"Kona"	1997	19	5	3	2	6	6	99	6	6	7	6	3	6	1	4	1	1	1	3	2	90	1	28	10	2017	11
201710291045	"B1"	"ICENES2017"	21	4	8	2	2	3	95	95	2	98	2	96	1	4	5	5	3	1	2	3	95	95	95	1	95	95	95	95	95	5	5	95	95	1	4	2	2	1	5	2	4	1	5	7	3	7	5	7	5	5	4	7	0	10	6	7	2	5	2	6	9	2	5	6	98	3	6	1	2	4	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	2	96	2	1	1	4	95	95	95	95	95	95	95	95	95	95	95	95	95	2	4	2	2	4	2	5	4	2	4	4	4	3	4	4	4	4	4	4	"Karl"	1998	19	2	2	1	96	2	50	1	2	6	1	3	1	1	3	0	1	1	1	1	90	2	28	10	2017	10
201710291048	"B1"	"ICENES2017"	28	5	1	3	2	2	95	95	2	3	1	3	6	96	5	5	1	1	3	1	95	95	95	4	95	95	95	95	95	5	5	95	95	3	1	1	4	4	1	3	2	5	97	97	10	97	0	97	97	97	2	7	10	7	0	4	3	3	0	4	7	0	0	7	5	0	6	1	3	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	1	1	2	4	5	1	5	5	5	5	2	2	3	4	2	4	4	1	2	"Kona"	1964	53	5	1	2	7	8	99	6	6	8	6	1	7	7	2	0	1	1	1	1	1	2	28	10	2017	13
201710291050	"B1"	"ICENES2017"	24	1	6	2	3	3	95	95	2	98	2	96	2	96	5	5	5	2	96	8	95	95	95	4	95	95	95	95	95	5	5	95	95	2	4	3	3	2	2	4	2	2	4	3	3	4	2	3	0	1	4	5	1	6	2	4	0	1	5	5	8	4	2	4	6	2	4	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	7	97	96	6	6	7	97	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	4	4	2	4	4	4	4	4	4	2	5	4	4	4	3	2	"Kona"	1953	64	5	1	1	96	1	30	1	2	5	1	1	4	4	2	0	1	1	1	1	1	3	28	10	2017	10
201710291052	"B1"	"ICENES2017"	12	6	1	4	2	2	95	95	2	1	2	96	1	1	3	4	5	2	96	3	95	95	95	1	95	95	95	95	95	5	5	95	95	4	4	3	2	2	4	4	4	4	6	2	4	4	4	5	2	3	6	5	4	7	5	6	2	2	5	6	8	2	5	7	6	3	5	2	0	96	1	2	1	8	8	8	8	8	8	8	8	8	8	8	8	1	6	96	2	1	1	5	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	2	4	4	2	4	4	2	4	2	4	2	4	4	3	3	2	2	"Karl"	1976	41	2	2	1	96	1	10	1	2	7	1	1	4	4	5	3	1	1	1	1	1	3	28	10	2017	11
201710291053	"B1"	"ICENES2017"	10	7	1	4	2	2	95	95	2	98	2	96	1	2	4	5	3	1	2	3	95	95	95	8	95	95	95	95	95	5	5	95	95	2	2	2	3	3	4	2	2	4	4	7	6	4	5	5	96	5	5	6	6	5	96	4	5	96	4	8	8	3	5	7	6	4	7	1	2	2	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	6	6	1	7	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	2	2	4	2	4	2	2	3	2	3	2	4	4	3	3	2	2	"Karl"	1991	26	3	1	1	96	1	70	1	2	7	1	1	2	2	5	3	1	2	2	1	3	4	28	10	2017	11
201710291054	"B2"	"ICENES2017"	89	5	1	3	3	95	2	2	2	98	5	95	5	95	3	3	95	2	96	2	3	7	4	95	4	4	4	5	5	1	2	2	1	4	5	3	2	95	95	95	95	95	5	4	2	7	5	5	2	5	6	7	5	8	96	3	0	6	2	7	10	4	5	6	5	3	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	90	96	5	5	1	5	98	98	1	4	98	4	4	2	4	4	98	4	2	3	2	2	5	4	4	5	5	4	4	4	2	2	4	4	4	4	1	3	"Kona"	1965	51	5	1	1	96	1	20	3	3	8	1	1	5	5	3	0	1	1	1	1	90	1	28	10	2017	13
201710291055	"B1"	"ICENES2017"	26	7	1	4	4	4	95	95	2	98	2	96	2	96	2	2	5	2	96	3	95	95	95	1	95	95	95	95	95	5	5	95	95	1	2	2	2	1	5	2	3	4	0	3	3	3	0	0	3	4	0	3	3	4	0	0	3	4	3	5	10	0	2	6	5	5	7	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	90	96	7	8	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	2	1	2	4	2	2	2	2	1	4	5	1	1	1	2	1	1	"Kona"	1954	63	2	1	1	96	1	10	1	1	5	1	4	2	2	1	0	1	1	1	1	1	4	28	10	2017	11
201710291056	"B1"	"ICENES2017"	10	6	1	4	3	3	95	95	2	4	2	96	2	96	4	4	5	1	4	4	95	95	95	2	95	95	95	95	95	5	5	95	95	1	3	2	2	1	2	1	2	2	7	2	0	10	8	5	96	96	5	1	0	9	7	5	0	3	5	7	6	0	4	5	5	5	3	2	0	96	2	0	96	1	2	2	1	2	2	2	2	2	2	2	2	1	4	96	2	2	1	6	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	2	2	2	4	2	1	1	1	7	4	1	5	5	4	4	1	3	"Kona"	1979	38	1	1	1	96	98	40	1	1	3	1	1	3	3	4	2	1	1	1	2	1	2	28	10	2017	11
201710291058	"B1"	"ICENES2017"	27	4	8	2	3	2	95	95	2	3	2	96	2	96	5	3	2	2	96	2	95	95	95	5	95	95	95	95	95	5	5	95	95	1	2	4	2	1	5	5	3	4	0	7	7	4	8	3	5	2	0	8	6	6	4	1	5	5	7	6	5	10	2	6	5	4	7	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	7	97	96	6	6	7	97	95	95	95	95	95	95	95	95	95	95	95	95	95	1	3	2	5	1	4	4	2	1	2	1	4	2	1	2	3	1	3	1	"Karl"	1957	60	2	1	2	3	10	99	6	6	8	6	1	8	8	2	0	2	1	1	1	1	4	28	10	2017	10
201710291059	"B1"	"ICENES2017"	18	2	5	2	4	4	95	95	2	4	2	96	1	1	5	5	5	7	96	3	95	95	95	7	95	95	95	95	95	5	5	95	95	1	3	4	8	2	8	1	2	7	4	0	0	5	0	0	0	96	2	5	2	8	2	0	0	96	98	98	98	98	98	98	98	98	97	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	90	96	2	5	1	91	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	8	4	8	7	4	7	2	5	7	5	8	4	7	1	3	1	2	"Kona"	1934	83	1	1	2	5	7	90	6	6	3	6	5	8	8	1	0	1	1	1	1	1	1	28	10	2017	8
201710291060	"B1"	"ICENES2017"	39	5	1	3	3	2	95	95	2	4	2	96	2	96	5	5	3	2	96	3	95	95	95	1	95	95	95	95	95	5	5	95	95	2	2	2	3	3	4	4	4	5	3	2	7	7	2	6	2	5	3	5	7	9	3	7	5	5	4	6	8	2	4	6	5	3	6	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	3	96	2	2	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	2	4	4	2	4	4	4	4	2	4	2	4	3	3	3	2	2	"Karl"	1981	35	5	1	1	96	2	20	1	2	8	1	1	5	5	4	2	1	2	1	1	1	6	28	10	2017	13
201710291061	"B2"	"ICENES2017"	19	7	1	4	3	95	2	2	2	4	5	95	5	95	5	3	95	1	4	3	5	3	2	95	4	2	2	4	4	2	6	2	2	3	5	2	2	95	95	95	95	95	5	5	1	9	4	5	7	6	2	1	5	9	4	5	7	96	5	5	98	98	4	98	5	5	5	2	0	96	1	2	4	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	94	4	98	98	4	11	10	10	98	4	4	10	4	2	2	3	3	1	2	4	2	2	2	2	3	3	2	3	4	3	3	2	3	"Kona"	1970	47	2	1	1	96	98	50	1	3	3	1	3	1	1	1	0	1	1	1	1	90	2	28	10	2017	11
201710291064	"B1"	"ICENES2017"	17	5	1	3	2	3	95	95	2	97	2	96	2	96	4	4	5	2	96	3	95	95	95	1	95	95	95	95	95	5	5	95	95	2	3	2	2	2	2	4	2	5	4	5	5	5	4	5	3	4	5	6	5	6	96	6	2	96	3	6	8	0	4	6	5	4	6	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	90	96	2	2	1	91	95	95	95	95	95	95	95	95	95	95	95	95	95	1	2	1	4	4	2	4	5	1	2	2	2	2	4	4	2	2	3	1	"Karl"	1963	54	4	1	1	96	1	30	1	2	5	2	1	7	7	3	0	1	1	1	1	3	3	28	10	2017	13
201710291065	"B1"	"ICENES2017"	16	7	1	4	4	4	95	95	2	11	1	11	6	96	5	3	1	1	11	4	95	95	95	3	95	95	95	95	95	5	5	95	95	1	4	3	1	1	5	2	5	1	5	2	0	0	7	5	5	10	96	5	0	5	96	1	1	8	6	3	10	0	5	5	5	7	5	2	0	96	1	1	11	1	2	2	2	2	2	2	2	2	1	2	2	1	11	96	2	5	1	11	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	1	1	1	5	3	4	1	1	3	3	4	1	4	1	3	1	1	"Karl"	1966	51	1	2	2	8	9	80	6	6	3	6	3	1	1	1	0	1	1	1	1	90	2	28	10	2017	11
201710291067	"B1"	"ICENES2017"	23	7	1	4	4	3	95	95	2	98	2	96	2	96	5	3	5	2	96	3	95	95	95	3	95	95	95	95	95	5	5	95	95	2	1	4	2	2	5	1	1	1	3	4	2	5	4	5	4	6	96	3	1	2	96	1	1	4	0	6	10	0	4	5	6	5	4	2	0	96	2	0	96	1	2	2	1	2	2	2	2	2	2	2	2	1	11	96	2	2	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	4	1	4	4	4	4	2	1	4	4	2	2	2	2	2	1	3	"Karl"	1988	28	4	1	2	2	10	70	6	6	6	6	2	8	8	2	0	1	1	1	1	1	2	28	10	2017	11
201710291069	"B2"	"ICENES2017"	31	2	5	2	4	95	2	1	2	98	5	95	5	95	4	5	95	1	3	2	5	2	4	95	3	2	2	4	4	2	6	4	2	2	5	2	7	95	95	95	95	95	0	5	8	5	0	2	6	96	0	8	9	5	0	5	8	96	0	5	9	5	0	4	7	96	8	2	0	96	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	3	98	98	98	4	98	98	4	98	4	98	98	5	1	2	3	2	8	4	2	4	2	8	4	3	3	8	4	4	8	3	2	3	"Kona"	1943	74	4	2	2	5	7	90	6	6	3	6	1	2	2	2	0	1	1	1	1	1	3	28	10	2017	8
201710291070	"B1"	"ICENES2017"	23	7	1	4	3	2	95	95	2	3	1	3	6	96	4	4	5	1	3	2	95	95	95	2	95	95	95	95	95	5	5	95	95	4	1	2	4	4	1	4	2	5	2	5	8	3	0	5	4	3	0	9	7	3	0	4	3	3	5	6	8	1	1	7	6	3	7	2	0	96	1	2	3	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	3	1	2	5	5	1	4	4	5	5	4	7	2	5	4	3	4	1	2	"Kona"	1986	31	3	1	1	96	1	50	1	2	5	1	2	4	5	2	0	1	1	1	1	1	2	28	10	2017	11
201710291071	"B2"	"ICENES2017"	13	7	1	4	1	95	2	2	2	11	5	95	5	95	2	5	95	1	6	4	4	1	1	95	1	2	3	5	2	2	6	4	1	2	5	4	1	95	95	95	95	95	5	0	0	6	10	2	0	10	4	0	0	8	8	0	0	10	3	7	10	2	2	7	7	5	2	2	0	96	1	2	6	5	5	5	5	5	5	5	5	5	5	5	5	1	11	96	5	5	1	94	98	6	98	4	11	4	4	6	4	6	6	5	3	1	2	2	4	4	2	4	1	1	4	2	2	2	5	5	3	3	1	2	"Karl"	1994	22	2	3	1	96	1	50	1	2	5	1	3	2	2	4	0	1	1	1	1	90	1	28	10	2017	11
201710291072	"B1"	"ICENES2017"	45	4	8	2	4	4	95	95	2	11	2	96	1	11	3	4	1	1	11	4	95	95	95	1	95	95	95	95	95	5	5	95	95	1	4	4	8	1	2	3	1	1	5	5	0	96	7	3	0	8	4	4	0	2	8	0	0	10	98	98	98	98	98	98	98	98	98	2	0	96	1	2	11	2	2	2	2	2	2	2	2	2	2	2	2	1	11	96	2	2	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	2	5	2	5	3	2	1	1	2	4	5	4	5	1	2	1	2	"Karl"	1992	25	4	1	1	96	1	80	1	2	3	1	2	8	8	4	2	1	1	2	1	90	1	28	10	2017	10
201710291074	"B1"	"ICENES2017"	32	4	8	2	2	3	95	95	2	98	2	96	1	98	5	5	5	1	98	3	95	95	95	1	95	95	95	95	95	5	5	95	95	5	3	3	7	1	2	4	2	4	8	5	2	8	6	97	97	2	8	8	4	10	7	4	2	6	7	8	6	0	5	5	97	8	5	1	9	98	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	2	96	2	2	1	5	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	4	2	5	2	5	4	1	2	2	2	4	7	1	2	1	1	"Kona"	1937	80	5	1	2	5	7	50	6	6	3	6	1	1	2	2	0	1	1	1	1	1	3	28	10	2017	10
201710291075	"B1"	"ICENES2017"	20	5	1	3	3	3	95	95	2	3	1	3	6	96	5	5	5	2	96	2	95	95	95	1	95	95	95	95	95	5	5	95	95	1	2	2	1	2	4	4	2	5	0	6	10	4	0	0	7	10	0	5	8	6	0	0	7	10	2	5	8	0	2	5	5	5	8	1	2	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	1	1	1	1	5	5	1	2	1	1	1	8	5	4	1	1	2	1	1	"Karl"	1956	61	4	1	1	96	1	70	1	2	3	1	1	8	8	5	0	1	1	1	1	1	3	28	10	2017	13
201710291081	"B1"	"ICENES2017"	30	7	1	4	3	2	95	95	2	3	1	3	6	96	5	5	5	1	3	2	95	95	95	2	95	95	95	95	95	5	5	95	95	4	2	1	2	2	2	4	1	5	2	7	9	4	0	7	7	2	4	7	8	4	5	5	8	4	5	8	10	4	3	6	8	3	9	1	3	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	2	4	4	2	4	4	4	5	3	3	2	4	4	3	3	2	3	"Kona"	1975	42	5	1	1	96	2	10	1	2	8	2	1	5	5	4	2	1	1	1	1	1	1	28	10	2017	11
201710291083	"B2"	"ICENES2017"	11	2	3	2	4	95	7	7	2	4	5	95	5	95	5	5	95	1	4	2	5	2	3	95	4	2	4	4	4	2	6	4	2	3	5	2	8	95	95	95	95	95	6	6	4	8	3	3	0	0	4	5	5	8	3	7	3	3	4	8	10	2	5	4	5	5	3	2	0	96	1	2	1	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	1	4	4	98	1	98	1	4	98	98	4	98	4	4	3	3	3	3	4	3	3	3	3	4	2	4	2	4	4	3	3	2	2	"Kona"	1987	30	4	1	1	96	1	90	1	2	6	1	1	3	3	2	0	1	1	1	1	1	2	28	10	2017	8
201710291085	"B1"	"ICENES2017"	60	6	1	4	4	4	95	95	2	95	1	3	6	96	1	1	4	2	96	3	95	95	95	7	95	95	95	95	95	5	5	95	95	2	7	3	2	2	4	2	4	4	5	4	6	4	2	3	0	6	96	2	1	5	96	4	0	4	97	97	97	97	97	97	97	97	5	1	1	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	92	96	6	6	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	4	2	1	5	2	4	1	2	2	4	7	4	4	2	2	1	2	"Kona"	1969	48	5	1	1	96	1	50	1	1	5	1	1	4	4	3	0	1	1	2	1	1	2	28	10	2017	11
201710291086	"B1"	"ICENES2017"	11	2	5	2	2	2	95	95	2	4	1	4	6	96	4	5	5	1	4	3	95	95	95	2	95	95	95	95	95	5	5	95	95	1	3	2	3	3	4	5	3	3	8	6	5	8	5	5	5	4	8	7	3	9	7	5	0	0	4	6	9	3	5	8	7	8	3	1	2	4	6	6	96	1	2	2	2	1	2	2	2	2	2	2	2	1	4	96	2	5	1	4	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	5	4	2	5	5	3	5	2	5	1	5	5	3	3	1	2	"Kona"	1966	51	4	1	1	96	1	10	1	1	8	1	2	4	4	5	3	1	1	1	1	1	3	28	10	2017	8
201710291093	"B2"	"ICENES2017"	19	5	1	3	4	95	2	2	2	3	5	95	5	95	5	5	95	2	96	2	5	4	2	95	4	2	4	4	4	1	1	8	2	3	5	2	3	95	95	95	95	95	5	5	7	5	0	5	5	5	5	5	6	8	0	8	5	5	4	4	10	2	2	6	5	5	6	1	2	3	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	7	97	96	5	5	7	97	3	3	1	98	11	98	4	2	4	98	3	8	2	3	2	2	2	4	2	4	2	2	4	2	4	2	5	5	4	4	1	2	"Karl"	1957	60	4	1	1	96	1	30	1	2	6	1	1	4	4	2	0	1	1	1	1	1	2	28	10	2017	13
201710291096	"B2"	"ICENES2017"	88	6	1	4	3	95	2	2	2	1	5	95	5	95	3	3	95	2	96	3	8	1	3	95	1	1	5	4	4	2	6	4	1	1	5	2	3	95	95	95	95	95	8	4	2	8	2	96	0	8	9	5	2	10	2	8	0	8	4	5	8	3	2	6	5	5	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	11	96	5	5	1	4	97	97	97	97	97	97	97	97	97	97	97	2	2	2	2	3	4	3	4	3	2	2	2	2	4	2	4	3	3	4	1	1	"Kona"	1955	62	5	1	1	96	1	40	1	1	5	1	3	2	2	2	0	1	1	1	1	1	3	28	10	2017	11
201710291097	"B1"	"ICENES2017"	9	5	1	3	3	3	95	95	2	4	1	1	6	96	5	5	5	1	1	3	95	95	95	2	95	95	95	95	95	5	5	95	95	1	4	4	2	1	4	5	8	1	10	5	2	10	9	5	0	7	9	7	0	10	96	7	1	7	1	6	9	1	7	5	10	6	1	1	3	1	6	6	96	1	1	2	2	2	2	2	2	2	2	2	2	1	1	96	2	5	1	1	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	1	5	5	4	1	5	1	1	2	5	1	5	5	3	3	1	1	"Kona"	1940	77	3	1	2	5	7	20	6	6	8	6	1	2	2	2	0	1	1	1	1	90	3	28	10	2017	13
201710291100	"B2"	"ICENES2017"	18	7	1	4	2	95	2	3	2	98	5	95	5	95	4	4	95	2	96	2	4	1	2	95	4	2	4	4	5	1	1	2	2	4	5	2	4	95	95	95	95	95	6	4	6	6	6	5	2	2	5	5	5	6	6	6	3	7	4	6	7	3	7	7	6	3	6	2	0	96	1	2	6	5	5	5	5	5	5	5	5	5	5	5	5	1	6	96	5	5	1	8	3	98	8	4	11	98	4	2	4	8	98	4	4	2	2	2	2	5	2	5	5	4	4	1	5	2	4	4	4	4	2	2	"Karl"	1979	38	5	1	1	96	1	20	1	2	6	1	2	4	4	4	2	1	1	1	1	11	1	28	10	2017	11
201710291102	"B1"	"ICENES2017"	40	2	5	1	2	3	95	95	2	2	1	2	6	96	5	5	1	1	2	4	95	95	95	4	95	95	95	95	95	5	5	95	95	2	2	2	2	2	2	2	2	1	0	10	5	10	0	0	0	0	0	10	5	8	0	0	0	2	3	5	10	0	2	10	6	7	5	1	2	2	6	6	96	1	2	1	2	2	2	2	2	2	2	2	2	1	2	96	2	5	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	1	2	1	2	2	2	4	4	4	2	2	4	2	4	2	3	3	3	3	"Karl"	1970	46	4	2	1	96	1	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	8
201710291103	"B1"	"ICENES2017"	18	4	2	2	1	3	95	95	2	3	1	3	6	96	5	5	5	1	3	3	95	95	95	2	95	95	95	95	95	5	5	95	95	2	1	2	4	3	1	4	1	1	3	5	9	6	3	1	1	3	2	6	8	8	3	3	3	3	2	5	10	3	2	4	6	4	10	1	1	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	1	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	1	4	5	2	5	4	5	5	2	5	1	5	5	4	4	2	2	"Karl"	1959	58	5	1	1	96	1	20	1	1	8	2	1	1	5	2	0	1	1	1	1	1	3	28	10	2017	10
