"","X1","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"39298",39298,18.04,"Einbýlishús",89.6,0,2,1,3000,"Akranes"
"39299",39299,23,"Einbýlishús",76.7,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39300",39300,38.17,"Raðhús",82.2,0,2,2,2040,"Njarðvík"
"39301",39301,40.99,"Raðhús",125.9,0,3,1,2040,"Njarðvík"
"39302",39302,46.82,"Íbúðareign",144.6,1,2,2,2050,"Keflavík"
"39303",39303,48.81,"Íbúðareign",114.7,0,5,1,284,"Bústaðahverfi"
"39304",39304,62.75,"Raðhús",132.6,2,3,1,90,"Holt/Tún"
"39305",39305,52.81,"Raðhús",139.5,0,4,1,810,"Mosfellsbær: Teigar, Krikar"
"39306",39306,54.94,"Parhús",171.2,0,3,1,351,"Kópavogur: Kórar"
"39307",39307,41.09,"Íbúðareign",95.5,1,2,1,340,"Kópavogur: Lindir, Salir"
"39308",39308,29.48,"Íbúðareign",63.2,0,1,1,650,"Hafnarfjörður - Setberg"
"39309",39309,35.99,"Íbúðareign",91.3,0,2,1,100,"Laugarneshverfi/Vogar"
"39310",39310,20.94,"Íbúðareign",57.7,0,1,1,161,"Fell"
"39311",39311,26.88,"Íbúðareign",58,0,2,1,680,"Hafnarfjörður - Börð"
"39312",39312,56.25,"Einbýlishús",165.3,0,4,2,2040,"Njarðvík"
"39313",39313,69.34,"Einbýlishús",170.9,0,5,2,300,"Kópavogur: Vesturbær"
"39314",39314,70.39,"Íbúðareign",186.3,2,4,2,181,"Úlfarsárdalur"
"39315",39315,41.2,"Íbúðareign",104.3,0,3,1,330,"Kópavogur: Hjallar, Smárar"
"39316",39316,21.37,"Íbúðareign",60.9,0,1,2,600,"Hafnarfjörður"
"39317",39317,39.95,"Íbúðareign",83.2,1,3,1,500,"Garðabær"
"39318",39318,28.91,"Íbúðareign",61.8,0,1,1,170,"Neðra-Breiðholt"
"39319",39319,37.19,"Íbúðareign",109.1,0,4,1,320,"Kópavogur: Austurbær"
"39320",39320,54.31,"Íbúðareign",109.4,0,2,1,280,"Fossvogur"
"39321",39321,45.97,"Íbúðareign",119,0,2,1,340,"Kópavogur: Lindir, Salir"
"39322",39322,24.99,"Íbúðareign",48.4,0,1,1,160,"Hólar, Berg"
"39323",39323,43.53,"Íbúðareign",111.9,0,3,1,90,"Holt/Tún"
"39324",39324,29.94,"Íbúðareign",98.1,0,3,1,200,"Árbær"
"39325",39325,40.96,"Íbúðareign",83.2,1,3,1,500,"Garðabær"
"39326",39326,33.99,"Íbúðareign",82.8,1,2,1,220,"Selás"
"39327",39327,39.19,"Íbúðareign",91.8,0,3,1,351,"Kópavogur: Kórar"
"39328",39328,40.96,"Íbúðareign",146.5,0,2,2,281,"Réttarholt"
"39329",39329,28.95,"Íbúðareign",72.2,0,2,1,161,"Fell"
"39330",39330,34.96,"Einbýlishús",155.9,0,5,1,8175,"Rangársvæði"
"39331",39331,26.94,"Einbýlishús",184.1,0,4,1,3000,"Akranes"
"39332",39332,27,"Íbúðareign",103.9,0,2,1,3000,"Akranes"
"39333",39333,20,"Einbýlishús",105.4,0,3,1,8010,"Selfoss"
"39334",39334,9.5,"Íbúðareign",94.4,0,3,1,2030,"Garður"
"39335",39335,6.34,"Parhús",60.6,0,1,1,2040,"Njarðvík"
"39336",39336,38.49,"Parhús",101.3,0,3,1,2040,"Njarðvík"
"39337",39337,24.13,"Íbúðareign",54.3,0,1,1,161,"Fell"
"39338",39338,60.56,"Einbýlishús",194.2,0,5,1,300,"Kópavogur: Vesturbær"
"39339",39339,59.59,"Íbúðareign",175.2,0,5,2,80,"Hlíðar"
"39340",39340,33.45,"Íbúðareign",82.1,1,1,1,110,"Bryggjuhverfi"
"39341",39341,44.87,"Íbúðareign",98.3,1,3,1,110,"Bryggjuhverfi"
"39342",39342,38.49,"Íbúðareign",101.9,0,3,1,630,"Hafnarfjörður - Vellir"
"39343",39343,45.2,"Íbúðareign",101.5,0,4,1,80,"Hlíðar"
"39344",39344,34.75,"Einbýlishús",129.8,0,4,1,8010,"Selfoss"
"39345",39345,33.96,"Einbýlishús",207.9,0,7,2,8200,"Vestmannaeyjar"
"39346",39346,18.1,"Íbúðareign",84.2,0,3,1,8200,"Vestmannaeyjar"
"39347",39347,39.55,"Íbúðareign",91.7,0,2,1,500,"Garðabær"
"39348",39348,42.47,"Íbúðareign",118.4,0,2,1,630,"Hafnarfjörður - Vellir"
"39349",39349,33.15,"Íbúðareign",72.8,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39350",39350,14.5,"Íbúðareign",57.9,0,1,1,3000,"Akranes"
"39351",39351,52.9,"Íbúðareign",134.1,2,2,1,90,"Holt/Tún"
"39352",39352,17.48,"Íbúðareign",49.5,0,1,1,6080,"Akureyri: Giljahverfi"
"39353",39353,25.99,"Íbúðareign",90.5,0,3,1,2050,"Keflavík"
"39354",39354,27.89,"Íbúðareign",60.7,0,1,2,600,"Hafnarfjörður"
"39355",39355,32.99,"Íbúðareign",76,0,2,1,80,"Hlíðar"
"39356",39356,36.28,"Íbúðareign",94.8,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39357",39357,13.96,"Íbúðareign",86.3,0,2,1,5135,"Skagafjörður"
"39358",39358,26.31,"Íbúðareign",107.5,0,3,1,6030,"Akureyri: Efri brekka"
"39359",39359,26.73,"Einbýlishús",266.4,0,9,2,7110,"Egilsstaðir"
"39360",39360,21,"Íbúðareign",87,0,3,1,2050,"Keflavík"
"39361",39361,15.8,"Íbúðareign",57.9,0,1,1,2050,"Keflavík"
"39362",39362,23.48,"Íbúðareign",76,0,2,1,2040,"Njarðvík"
"39363",39363,27.46,"Íbúðareign",48.6,0,1,1,80,"Hlíðar"
"39364",39364,29.63,"Íbúðareign",62.1,0,1,1,320,"Kópavogur: Austurbær"
"39365",39365,38.21,"Íbúðareign",88.2,1,2,1,350,"Kópavogur: Hvörf, Þing"
"39366",39366,33.99,"Íbúðareign",107.9,0,3,1,600,"Hafnarfjörður"
"39367",39367,42.24,"Íbúðareign",94.3,1,3,1,110,"Bryggjuhverfi"
"39368",39368,66.91,"Raðhús",193.1,0,3,2,181,"Úlfarsárdalur"
"39369",39369,24.88,"Íbúðareign",53.6,1,1,1,220,"Selás"
"39370",39370,66.19,"Einbýlishús",229.7,0,6,1,500,"Garðabær"
"39371",39371,58.4,"Íbúðareign",93.6,0,3,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39372",39372,42.99,"Einbýlishús",148.8,0,3,1,3000,"Akranes"
"39373",39373,34.3,"Íbúðareign",100.2,1,3,1,150,"Seljahverfi"
"39374",39374,32.56,"Íbúðareign",77.5,0,2,1,100,"Laugarneshverfi/Vogar"
"39375",39375,65.83,"Raðhús",191.3,0,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39376",39376,28.74,"Íbúðareign",64.5,0,2,1,320,"Kópavogur: Austurbær"
"39377",39377,33.49,"Íbúðareign",74.6,0,2,1,80,"Hlíðar"
"39378",39378,35.44,"Parhús",116.5,0,3,1,8010,"Selfoss"
"39379",39379,32.36,"Einbýlishús",135,0,3,1,8030,"Þorlákshöfn"
"39380",39380,16.7,"Íbúðareign",67.7,0,1,1,6040,"Akureyri: Glerárhverfi"
"39381",39381,26.12,"Íbúðareign",79.8,0,1,1,6030,"Akureyri: Efri brekka"
"39382",39382,27.61,"Raðhús",104.9,0,3,1,6030,"Akureyri: Efri brekka"
"39383",39383,21.28,"Íbúðareign",85.9,0,2,1,2040,"Njarðvík"
"39384",39384,42.59,"Einbýlishús",172.1,0,4,2,2040,"Njarðvík"
"39385",39385,42.93,"Raðhús",120.6,0,3,1,2040,"Njarðvík"
"39386",39386,25.22,"Einbýlishús",245.9,0,8,2,5020,"Blönduós"
"39387",39387,25.35,"Íbúðareign",76.4,0,2,1,6080,"Akureyri: Giljahverfi"
"39388",39388,16.5,"Íbúðarhús",76.2,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39389",39389,40.24,"Íbúðareign",121.3,1,3,1,6030,"Akureyri: Efri brekka"
"39390",39390,32.93,"Íbúðareign",68,1,1,1,85,"Kringlan"
"39391",39391,41.47,"Íbúðareign",103.4,1,2,1,210,"Ártúnsholt/Höfðar"
"39392",39392,24.68,"Íbúðareign",57.7,0,2,2,161,"Fell"
"39393",39393,10.8,"Raðhús",83.3,0,2,1,5020,"Blönduós"
"39394",39394,38.59,"Íbúðareign",100.3,1,2,1,181,"Úlfarsárdalur"
"39395",39395,37.4,"Íbúðareign",99.8,0,1,1,140,"Grafarvogur: Staðir"
"39396",39396,68.91,"Íbúðareign",135.1,0,2,1,500,"Garðabær"
"39397",39397,64.88,"Raðhús",265.2,0,7,2,300,"Kópavogur: Vesturbær"
"39398",39398,55.92,"Raðhús",189.2,0,5,2,170,"Neðra-Breiðholt"
"39399",39399,31.97,"Íbúðareign",91.1,0,3,1,170,"Neðra-Breiðholt"
"39400",39400,32.85,"Einbýlishús",144.4,0,3,2,2040,"Njarðvík"
"39401",39401,32.68,"Íbúðareign",108,0,3,1,320,"Kópavogur: Austurbær"
"39402",39402,20.93,"Íbúðareign",35.5,0,0,1,150,"Seljahverfi"
"39403",39403,59.86,"Raðhús",178.7,0,4,1,600,"Hafnarfjörður"
"39404",39404,38.98,"Íbúðareign",115.6,0,2,1,160,"Hólar, Berg"
"39405",39405,53.7,"Íbúðareign",113,0,4,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"39406",39406,31.99,"Íbúðareign",84.2,0,1,1,630,"Hafnarfjörður - Vellir"
"39407",39407,42.27,"Íbúðareign",100.1,0,2,1,550,"Garðabær: Urriðaholt"
"39408",39408,42.25,"Íbúðareign",100.1,0,2,1,550,"Garðabær: Urriðaholt"
"39409",39409,43.39,"Íbúðareign",100.1,0,2,1,550,"Garðabær: Urriðaholt"
"39410",39410,60.16,"Íbúðareign",145.1,0,3,1,550,"Garðabær: Urriðaholt"
"39411",39411,37.38,"Íbúðareign",96.7,1,3,1,180,"Grafarholt"
"39412",39412,50.5,"Íbúðareign",95.9,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39413",39413,22.43,"Íbúðareign",55,0,1,1,6010,"Akureyri: Naustahverfi"
"39414",39414,32.3,"Einbýlishús",195,0,5,2,6110,"Siglufjörður"
"39415",39415,41.26,"Raðhús",155.8,0,4,2,6040,"Akureyri: Glerárhverfi"
"39416",39416,32.76,"Raðhús",151.9,0,4,2,6040,"Akureyri: Glerárhverfi"
"39417",39417,49.16,"Íbúðareign",117.5,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39418",39418,29.16,"Íbúðareign",59,0,1,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"39419",39419,49.48,"Íbúðareign",117.6,0,3,2,70,"Melar: Að sjó"
"39420",39420,36.84,"Íbúðareign",98.5,1,3,1,620,"Hafarfjörður: Hvaleyrarholt"
"39421",39421,43.84,"Íbúðareign",138.2,0,3,2,600,"Hafnarfjörður"
"39422",39422,61.77,"Einbýlishús",164.2,0,4,1,630,"Hafnarfjörður - Vellir"
"39423",39423,72.27,"Parhús",189.5,0,4,2,350,"Kópavogur: Hvörf, Þing"
"39424",39424,29.56,"Íbúðareign",54,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39425",39425,38.5,"Íbúðareign",103.2,1,3,1,630,"Hafnarfjörður - Vellir"
"39426",39426,26.62,"Íbúðareign",58.7,0,1,1,680,"Hafnarfjörður - Börð"
"39427",39427,47.41,"Íbúðareign",117.6,0,3,1,270,"Norðlingaholt"
"39428",39428,30.73,"Íbúðareign",75.5,0,2,1,320,"Kópavogur: Austurbær"
"39429",39429,32.27,"Íbúðareign",92.2,0,3,1,100,"Laugarneshverfi/Vogar"
"39430",39430,28.1,"Íbúðareign",73.2,0,2,1,160,"Hólar, Berg"
"39431",39431,39.19,"Íbúðareign",78.4,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39432",39432,34.5,"Íbúðareign",77.8,0,1,1,100,"Laugarneshverfi/Vogar"
"39433",39433,33.97,"Íbúðareign",107.9,0,3,1,600,"Hafnarfjörður"
"39434",39434,35.26,"Íbúðareign",96.5,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39435",39435,39.37,"Íbúðareign",91.9,1,2,1,181,"Úlfarsárdalur"
"39436",39436,57.8,"Raðhús",242,0,6,2,600,"Hafnarfjörður"
"39437",39437,28.99,"Íbúðareign",53.2,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39438",39438,52.88,"Íbúðareign",122.3,0,2,1,300,"Kópavogur: Vesturbær"
"39439",39439,39.44,"Einbýlishús",156,0,4,1,8020,"Hveragerði"
"39440",39440,25.2,"Raðhús",80,0,2,1,8010,"Selfoss"
"39441",39441,37.62,"Einbýlishús",128,0,4,1,8010,"Selfoss"
"39442",39442,28.89,"Raðhús",109.6,0,3,1,8010,"Selfoss"
"39443",39443,39.19,"Einbýlishús",168.5,0,5,2,2040,"Njarðvík"
"39444",39444,28.03,"Íbúðareign",98.6,0,2,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39445",39445,60.88,"Raðhús",211.2,1,6,2,150,"Seljahverfi"
"39446",39446,15.1,"Íbúðareign",45.6,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39447",39447,42.48,"Íbúðareign",118.4,1,4,1,180,"Grafarholt"
"39448",39448,58.6,"Einbýlishús",144.9,0,4,1,400,"Seltjarnarnes"
"39449",39449,39.97,"Íbúðareign",116.5,0,3,1,630,"Hafnarfjörður - Vellir"
"39450",39450,28.97,"Íbúðareign",61.3,0,1,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39451",39451,27,"Íbúðareign",74.6,0,1,1,160,"Hólar, Berg"
"39452",39452,27.08,"Íbúðareign",47.9,0,2,1,100,"Laugarneshverfi/Vogar"
"39453",39453,63.98,"Íbúðareign",109.2,0,2,2,70,"Melar: Að sjó"
"39454",39454,41.73,"Íbúðareign",106.5,0,4,2,80,"Hlíðar"
"39455",39455,44.79,"Íbúðareign",100,1,3,1,110,"Bryggjuhverfi"
"39456",39456,32.19,"Íbúðareign",121.4,0,3,2,160,"Hólar, Berg"
"39457",39457,24.99,"Íbúðareign",92.2,0,3,1,161,"Fell"
"39458",39458,53.21,"Íbúðareign",87,1,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39459",39459,32.46,"Íbúðareign",102.7,0,3,1,160,"Hólar, Berg"
"39460",39460,6.35,"Einbýlishús",69.2,0,2,1,6130,"Ólafsfjörður"
"39461",39461,30.59,"Íbúðareign",102.1,0,3,1,6080,"Akureyri: Giljahverfi"
"39462",39462,19.41,"Íbúðareign",82.2,0,3,1,6040,"Akureyri: Glerárhverfi"
"39463",39463,18.26,"Íbúðareign",49.5,0,1,1,6080,"Akureyri: Giljahverfi"
"39464",39464,22.44,"Íbúðareign",55,0,1,1,6010,"Akureyri: Naustahverfi"
"39465",39465,29.01,"Íbúðareign",85.6,0,2,1,6010,"Akureyri: Naustahverfi"
"39466",39466,22.43,"Íbúðareign",55,0,1,1,6010,"Akureyri: Naustahverfi"
"39467",39467,15.89,"Íbúðareign",63.1,0,2,1,2040,"Njarðvík"
"39468",39468,36.45,"Einbýlishús",146.2,0,3,2,2010,"Vogar"
"39469",39469,28.99,"Íbúðareign",125.3,0,3,2,2050,"Keflavík"
"39470",39470,42.77,"Íbúðareign",92.1,1,1,1,550,"Garðabær: Urriðaholt"
"39471",39471,71.45,"Íbúðareign",176.2,1,4,2,181,"Úlfarsárdalur"
"39472",39472,38.67,"Íbúðareign",89.8,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"39473",39473,36.56,"Íbúðareign",92.4,0,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39474",39474,35.5,"Einbýlishús",230,0,5,2,6210,"Húsavík"
"39475",39475,28.81,"Einbýlishús",119.1,0,3,2,6210,"Húsavík"
"39476",39476,43.33,"Einbýlishús",201.5,0,4,1,7210,"Höfn"
"39477",39477,33.98,"Einbýlishús",147.5,0,4,1,2010,"Vogar"
"39478",39478,24.5,"Íbúðareign",72.2,0,2,1,161,"Fell"
"39479",39479,34.7,"Íbúðareign",78.8,0,2,1,400,"Seltjarnarnes"
"39480",39480,42.45,"Íbúðareign",107.6,0,2,1,85,"Kringlan"
"39481",39481,35.94,"Íbúðareign",103.2,1,2,1,180,"Grafarholt"
"39482",39482,45.25,"Raðhús",94,0,1,1,100,"Laugarneshverfi/Vogar"
"39483",39483,10.49,"Íbúðareign",99,0,3,1,8030,"Þorlákshöfn"
"39484",39484,14.64,"Íbúðareign",78.5,0,2,1,8030,"Þorlákshöfn"
"39485",39485,28.66,"Íbúðareign",58.3,0,0,0,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39486",39486,118.6,"Einbýlishús",252.4,0,7,4,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39487",39487,20.95,"Íbúðareign",96.8,0,3,1,8010,"Selfoss"
"39488",39488,25.99,"Einbýlishús",124.7,0,4,1,7130,"Neskaupsstað"
"39489",39489,64.3,"Íbúðareign",158.8,0,4,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39490",39490,34.87,"Íbúðareign",61,1,1,1,110,"Bryggjuhverfi"
"39491",39491,25.64,"Íbúðareign",39.7,0,1,1,90,"Holt/Tún"
"39492",39492,35.95,"Íbúðareign",71.7,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39493",39493,118.73,"Einbýlishús",210.8,0,5,3,31,"Miðbær: Suður-Þingholt"
"39494",39494,38.37,"Íbúðareign",78.3,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39495",39495,58.51,"Íbúðareign",144.8,1,3,1,181,"Úlfarsárdalur"
"39496",39496,27.93,"Íbúðareign",82.2,0,2,1,170,"Neðra-Breiðholt"
"39497",39497,54.13,"Íbúðareign",115.1,1,2,1,300,"Kópavogur: Vesturbær"
"39498",39498,43.63,"Einbýlishús",151.2,0,4,1,8020,"Hveragerði"
"39499",39499,36.24,"Íbúðareign",100,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39500",39500,24.1,"Íbúðareign",141.4,0,3,2,3000,"Akranes"
"39501",39501,6.98,"Einbýlishús",61.7,0,3,1,6130,"Ólafsfjörður"
"39502",39502,31.76,"Íbúðareign",90.5,0,3,1,170,"Neðra-Breiðholt"
"39503",39503,46.4,"Íbúðareign",118.7,0,3,1,340,"Kópavogur: Lindir, Salir"
"39504",39504,47.32,"Íbúðareign",141.9,1,3,1,351,"Kópavogur: Kórar"
"39505",39505,71,"Einbýlishús",164.3,0,4,3,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39506",39506,34.68,"Íbúðareign",61,1,1,1,110,"Bryggjuhverfi"
"39507",39507,34.89,"Íbúðareign",61,1,1,1,110,"Bryggjuhverfi"
"39508",39508,3.99,"Íbúðareign",72.1,0,2,1,6130,"Ólafsfjörður"
"39509",39509,4.98,"Íbúðareign",75,0,2,1,6130,"Ólafsfjörður"
"39510",39510,26.49,"Einbýlishús",117.4,0,3,1,8030,"Þorlákshöfn"
"39511",39511,23.99,"Íbúðareign",97.8,0,2,1,2050,"Keflavík"
"39512",39512,13.32,"Íbúðareign",59.9,0,1,1,2050,"Keflavík"
"39513",39513,44.89,"Íbúðareign",132.8,1,3,1,180,"Grafarholt"
"39514",39514,28.69,"Íbúðareign",48.7,0,1,1,280,"Fossvogur"
"39515",39515,63.27,"Íbúðareign",122.7,1,2,1,510,"Garðabær: Sjáland"
"39516",39516,58.8,"Íbúðareign",114.2,1,2,1,320,"Kópavogur: Austurbær"
"39517",39517,77.03,"Íbúðareign",143.6,1,3,1,320,"Kópavogur: Austurbær"
"39518",39518,77.58,"Einbýlishús",175.7,0,2,2,800,"Mosfellsbær"
"39519",39519,40.5,"Íbúðareign",105.9,0,4,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"39520",39520,46.98,"Íbúðareign",202.1,0,4,1,600,"Hafnarfjörður"
"39521",39521,20,"Íbúðareign",70.7,0,1,1,8010,"Selfoss"
"39522",39522,93.25,"Einbýlishús",194.8,0,8,2,70,"Melar: Að sjó"
"39523",39523,55.89,"Íbúðareign",121.3,0,2,3,72,"Hagar/Melar vestan Hofsvallagötu"
"39524",39524,34.58,"Íbúðareign",106.7,1,4,1,150,"Seljahverfi"
"39525",39525,48.65,"Íbúðareign",126.2,0,3,1,351,"Kópavogur: Kórar"
"39526",39526,63.9,"Íbúðareign",114.2,1,2,1,320,"Kópavogur: Austurbær"
"39527",39527,67.05,"Íbúðareign",114.2,1,2,1,320,"Kópavogur: Austurbær"
"39528",39528,16.9,"Íbúðareign",61,0,1,1,8010,"Selfoss"
"39529",39529,68.13,"Parhús",180.2,0,4,1,340,"Kópavogur: Lindir, Salir"
"39530",39530,60.57,"Íbúðareign",126.9,0,6,1,75,"Skerjafjörður"
"39531",39531,35.9,"Íbúðareign",100.9,0,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39532",39532,58.86,"Íbúðareign",115.6,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39533",39533,54.74,"Íbúðareign",113.4,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39534",39534,44.28,"Íbúðareign",120.1,1,3,1,180,"Grafarholt"
"39535",39535,33,"Íbúðareign",73.4,0,2,1,160,"Hólar, Berg"
"39536",39536,31.22,"Íbúðareign",86.6,0,2,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39537",39537,34.79,"Íbúðareign",85.8,1,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39538",39538,45.35,"Raðhús",105.5,0,3,1,500,"Garðabær"
"39539",39539,38.49,"Íbúðareign",80.7,0,2,1,500,"Garðabær"
"39540",39540,2,"Íbúðareign",56.7,0,2,1,6220,"Þórshöfn"
"39541",39541,39.89,"Einbýlishús",129.9,0,3,1,8030,"Þorlákshöfn"
"39542",39542,42.07,"Íbúðareign",89.4,1,2,1,510,"Garðabær: Sjáland"
"39543",39543,26,"Íbúðareign",78.2,0,1,1,630,"Hafnarfjörður - Vellir"
"39544",39544,25.99,"Íbúðareign",79.4,0,2,1,170,"Neðra-Breiðholt"
"39545",39545,35.42,"Íbúðareign",100.5,0,3,1,100,"Laugarneshverfi/Vogar"
"39546",39546,58,"Íbúðareign",95.8,1,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39547",39547,43.85,"Íbúðareign",102.4,0,1,1,550,"Garðabær: Urriðaholt"
"39548",39548,34.48,"Íbúðareign",94.6,0,2,1,630,"Hafnarfjörður - Vellir"
"39549",39549,51.68,"Íbúðareign",118.5,0,3,1,550,"Garðabær: Urriðaholt"
"39550",39550,26.99,"Íbúðareign",104.6,0,4,1,500,"Garðabær"
"39551",39551,49.76,"Íbúðareign",134,0,4,2,600,"Hafnarfjörður"
"39552",39552,31.89,"Fjölbýlishús",98.3,0,2,1,6010,"Akureyri: Naustahverfi"
"39553",39553,19.5,"Raðhús",122.4,0,3,1,6170,"Svalbarðseyri"
"39554",39554,22.8,"Íbúðareign",128.1,0,4,1,6210,"Húsavík"
"39555",39555,17.96,"Íbúðareign",91.6,0,2,1,8020,"Hveragerði"
"39556",39556,31.93,"Íbúðareign",160.2,0,4,1,8020,"Hveragerði"
"39557",39557,15.68,"Íbúðareign",105,0,3,1,2060,"Grindavík"
"39558",39558,46,"Einbýlishús",142.5,0,4,1,2040,"Njarðvík"
"39559",39559,19.89,"Raðhús",78.8,0,2,1,2060,"Grindavík"
"39560",39560,70.48,"Einbýlishús",180.1,0,4,3,281,"Réttarholt"
"39561",39561,73.8,"Íbúðareign",160.3,0,4,2,70,"Melar: Að sjó"
"39562",39562,44.29,"Íbúðareign",140.1,0,4,1,320,"Kópavogur: Austurbær"
"39563",39563,25.94,"Einbýlishús",153.4,0,5,1,6210,"Húsavík"
"39564",39564,33.37,"Íbúðareign",75.6,0,2,2,600,"Hafnarfjörður"
"39565",39565,54.23,"Íbúðareign",115.6,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39566",39566,38.09,"Íbúðareign",72.7,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39567",39567,36.94,"Íbúðareign",80.4,0,2,1,220,"Selás"
"39568",39568,33.91,"Íbúðareign",99.2,0,2,1,650,"Hafnarfjörður - Setberg"
"39569",39569,28.77,"Íbúðareign",44.6,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39570",39570,40.47,"Íbúðareign",83.6,0,2,2,70,"Melar: Að sjó"
"39571",39571,62.43,"Einbýlishús",137.8,0,2,2,620,"Hafarfjörður: Hvaleyrarholt"
"39572",39572,42.16,"Íbúðareign",84,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39573",39573,37.43,"Einbýlishús",164.6,0,4,1,3100,"Ólafsvík"
"39574",39574,58.99,"Íbúðareign",115,1,3,1,90,"Holt/Tún"
"39575",39575,21.5,"Íbúðareign",83.1,0,3,1,6030,"Akureyri: Efri brekka"
"39576",39576,31.34,"Einbýlishús",118.5,0,3,1,8120,"Stokkseyri"
"39577",39577,30.26,"Einbýlishús",140.8,0,4,2,8010,"Selfoss"
"39578",39578,32.39,"Íbúðareign",80.5,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39579",39579,31.65,"Íbúðareign",92.7,0,3,1,200,"Árbær"
"39580",39580,33.04,"Íbúðareign",95.5,1,3,1,150,"Seljahverfi"
"39581",39581,44.5,"Íbúðareign",64.3,0,1,3,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39582",39582,32.86,"Íbúðareign",83.3,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39583",39583,24.88,"Raðhús",96.5,0,2,1,7110,"Egilsstaðir"
"39584",39584,19.74,"Íbúðareign",100.3,0,3,1,7210,"Höfn"
"39585",39585,13.99,"Íbúðareign",86.7,0,2,1,2040,"Njarðvík"
"39586",39586,14.98,"Íbúðareign",99.7,0,2,1,2040,"Njarðvík"
"39587",39587,42.39,"Raðhús",123,0,3,1,2040,"Njarðvík"
"39588",39588,51.45,"Einbýlishús",195.4,0,3,1,2040,"Njarðvík"
"39589",39589,29.79,"Íbúðareign",77.5,0,3,1,600,"Hafnarfjörður"
"39590",39590,29.92,"Íbúðareign",70.2,0,2,1,150,"Seljahverfi"
"39591",39591,53.8,"Íbúðareign",100.5,0,4,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39592",39592,30.36,"Íbúðareign",76.7,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39593",39593,16.49,"Ósamþykkt íbúð",27.4,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39594",39594,32.43,"Íbúðareign",52.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39595",39595,36.89,"Íbúðareign",93.9,0,1,1,284,"Bústaðahverfi"
"39596",39596,42.48,"Íbúðareign",121.1,0,3,1,350,"Kópavogur: Hvörf, Þing"
"39597",39597,26.54,"Íbúðareign",62.5,0,2,1,200,"Árbær"
"39598",39598,38.32,"Einbýlishús",109.5,0,3,1,8020,"Hveragerði"
"39599",39599,35.7,"Íbúðareign",94.9,0,3,1,90,"Holt/Tún"
"39600",39600,35.99,"Íbúðareign",81.9,1,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39601",39601,34.51,"Íbúðareign",76,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
