"";"User_Id";"dataset";"intervnrday";"mode";"elecdist";"geoarea";"urban";"polintr";"pltrust";"mipmtaskprt";"medtime";"medium";"pidsupport1";"prtcls";"pidsupport3";"voteimp";"civicvote";"pltscrp";"govprfm";"govprfmCov";"ecobettwors_1";"Eumship";"envirimp";"gincdif";"taxreduc";"capicntry";"ceqvote";"privhealth";"imueclt";"essfull";"prnsoci";"sevpun";"femfight";"genconsind";"acrproimp";"drugpol";"femequal";"referendcha";"prtfeel_FF";"prtfeel_B";"prtfeel_M";"prtfeel_P";"prtfeel_S";"prtfeel_D";"prtfeel_C";"prtfeel_V";"prtfeel_J";"ldrfeel_IS";"ldrfeel_SIJ";"ldrfeel_SDG";"ldrfeel_HM";"ldrfeel_LE";"ldrfeel_BB";"ldrfeel_TKG";"ldrfeel_KJ";"ldrfeel_GSE";"lrscale_FF";"lrscale_B";"lrscale_M";"lrscale_P";"lrscale_S";"lrscale_D";"lrscale_C";"lrscale_V";"lrscale_J";"lrscale";"democr";"pidclose1";"pidsymp1";"pidsymp3";"prthwcls";"mmbprt_0";"mmbprt_O";"mmbprt_Y";"mmbprt_F";"mmbprt_B";"mmbprt_J";"mmbprt_M";"mmbprt_P";"mmbprt_S";"mmbprt_D";"mmbprt_C";"mmbprt_V";"vote21";"votesat";"nvotesat";"votevar";"votefair";"hldecvote";"fvote17";"bprteco";"bprtimm";"bprteurope";"bprtfamily";"bprtisencit";"bprthealth";"bprtenvir";"bprtregpol";"bprtedu";"bprtequal";"bprthouse";"medruv";"medchtwo";"medradio";"medpaper";"medweb";"podcast";"medsoc";"medsocfre";"inteff";"dembest";"courts";"leadrul";"femrep";"leadbus";"leadexp";"leadciti";"demqual";"trustparl";"trustgov";"trustjud";"trustexp";"trustprt";"trustmed";"trustsocmed";"femrep.0";"covgen";"ecogen";"healthc";"covsoc";"covdem";"covfin";"covsick";"finworry";"rentown";"pjob";"uniwindw";"govpriv";"unmmb";"maritals";"hhmmb";"childs";"race";"gender";"yob";"mainjobflo";"educationflo";"incomecate";"church";"prtclsorig";"cntrybrncat";"languagecat";"hinctntyearcate";"rlgatnd";"elecday";"elecmonth";"elecyear";"distseat"
"795";202109250795;"ICENES2021";124;1;6;1;4;5;4;11;1;996;1;995;11;995;5;1;4;2;998;998;998;998;998;1;1;1;2;1;998;2;2;1;998;5;998;4;10;0;0;5;5;0;3;0;7;10;0;0;0;0;0;0;0;0;998;998;998;998;998;998;998;998;998;998;3;1;995;11;998;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;6;998;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;8;1;2;1;3;1;996;996;"Kona";1975;90;10;1;996;996;996;996;1;996;25;9;2021;11
"796";202109250796;"ICENES2021";125;1;6;1;4;3;3;6;3;2;2;1;996;995;5;1;3;3;5;2;1;1;5;998;1;5;5;5;2;5;5;5;1;1;4;4;1;0;0;8;7;0;5;7;4;0;0;0;8;7;0;2;9;1;8;8;8;4;3;10;6;1;0;4;3;1;995;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;4;6;6;1;4;4;4;6;6;4;6;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;8;1;2;1;1;4;2;996;"Karl";1976;70;30;1;996;4;996;996;1;996;25;9;2021;11
"797";202109250797;"ICENES2021";125;1;4;2;2;4;5;995;1;996;2;2;996;995;2;1;4;4;3;5;2;3;3;2;2;5;4;2;4;2;4;4;3;5;3;4;10;8;0;9;8;0;8;6;9;8;0;0;5;6;0;0;0;0;0;0;10;10;0;10;10;0;10;0;3;2;2;995;995;0;0;0;0;0;0;0;0;0;1;0;0;2;995;995;995;995;995;0;988;988;988;3;988;988;988;11;988;988;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;0;1;1;1;3;3;0;996;"Karl";1982;90;10;3;996;996;996;996;3;996;25;9;2021;10
"798";202109250798;"ICENES2021";125;1;5;1;3;4;3;998;998;6;1;995;2;995;4;2;3;4;998;1;2;2;1;1;1;2;3;5;998;2;2;2;2;998;3;4;991;6;7;8;5;2;8;5;7;991;991;8;991;991;0;991;3;7;998;998;998;998;998;998;998;998;998;998;2;1;995;8;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;0;8;998;8;998;998;998;4;3;998;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;3;8;1;998;1;3;2;996;996;"Karl";2002;70;10;1;996;996;996;996;1;996;25;9;2021;13
"799";202109250799;"ICENES2021";125;1;2;3;2;2;3;11;4;1;2;1;996;995;4;1;2;2;998;4;4;4;5;1;1;4;5;4;1;1;5;3;5;5;4;3;5;6;0;3;4;5;4;4;0;8;6;2;5;3;6;3;4;0;3;8;10;3;5;10;6;5;0;5;2;2;1;997;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;992;997;998;998;2;11;1;4;2;1;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;4;1;1;3;0;996;"Kona";1962;50;60;3;996;997;996;996;3;996;25;9;2021;8
"800";202109250800;"ICENES2021";126;1;1;7;2;3;3;998;2;2;2;2;996;995;3;3;2;2;3;5;2;3;4;2;3;5;4;3;2;2;4;998;3;1;3;3;6;6;4;7;6;6;7;6;991;6;7;4;991;7;6;6;7;991;998;998;998;998;998;998;998;998;998;998;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;993;998;998;998;998;11;998;998;998;998;998;11;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;0;1;2;1;3;1;996;996;"Kona";1992;50;60;1;996;996;996;996;1;996;25;9;2021;10
"801";202109250801;"ICENES2021";126;1;5;1;3;4;3;995;3;1;2;2;996;995;3;3;2;1;4;3;2;998;998;2;3;2;4;4;2;4;3;3;3;3;3;998;998;998;998;998;998;998;998;998;998;6;9;3;991;5;5;6;5;3;998;998;998;998;998;998;998;998;998;5;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;2;995;995;995;995;995;989;998;998;998;998;11;998;998;998;998;998;11;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;1;1;2;1;2;2;0;996;"Kona";1961;30;10;2;996;996;996;996;2;996;25;9;2021;13
"802";202109250802;"ICENES2021";126;1;4;7;1;3;2;998;2;2;2;1;996;995;4;3;2;2;2;5;1;2;2;2;1;3;5;2;997;5;5;5;1;1;5;4;3;6;0;7;6;8;8;7;4;4;7;0;991;4;9;8;9;2;5;5;9;3;4;8;6;4;2;5;4;2;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;989;3;988;3;4;11;988;8;2;8;4;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;8;1;3;1;4;1;996;996;"Karl";1957;10;30;1;996;3;996;996;1;996;25;9;2021;10
"803";202109250803;"ICENES2021";126;1;7;1;4;2;3;995;5;1;2;1;996;995;5;3;2;2;4;4;4;2;5;2;2;5;4;4;4;4;3;5;4;2;5;3;6;5;1;4;3;3;4;2;991;5;4;2;4;4;3;4;4;2;3;5;9;4;4;8;6;4;1;4;3;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;992;998;988;988;998;11;998;998;2;998;998;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;0;3;2;2;3;1;996;996;"Karl";1957;40;30;997;996;997;996;996;997;996;25;9;2021;11
"804";202109250804;"ICENES2021";126;1;5;1;3;2;2;4;2;2;2;1;996;995;5;3;1;1;4;4;998;4;4;4;1;5;5;5;4;4;2;4;4;3;3;1;3;8;0;4;4;6;6;9;0;0;9;5;5;0;5;8;9;0;10;7;6;991;991;10;5;6;991;6;2;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;4;2;998;1;2;11;4;4;2;2;4;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;1;1;1;3;0;996;"Kona";1969;10;60;5;996;4;996;996;5;996;25;9;2021;13
"805";202109250805;"ICENES2021";126;1;5;1;3;3;3;3;5;2;2;2;996;995;5;1;2;2;3;2;2;2;2;997;1;998;5;5;4;4;3;4;997;1;3;4;7;3;0;7;8;7;7;8;5;9;7;0;6;7;8;9;9;6;1;9;9;1;5;10;8;7;1;5;2;2;2;995;995;0;0;0;0;0;0;0;0;0;1;1;1;1;995;995;995;995;2;4;3;1;8;998;998;998;4;998;998;1;1;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;1;1;1;4;2;996;"Kona";1974;30;70;5;996;996;996;996;5;996;25;9;2021;13
"806";202109250806;"ICENES2021";127;1;6;1;4;4;3;995;1;996;2;2;996;995;3;998;2;4;998;3;2;4;4;2;2;4;5;3;2;2;5;998;3;3;4;998;991;991;991;991;991;5;991;991;0;991;991;991;991;991;5;991;6;991;991;991;991;991;991;991;991;991;991;998;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;987;998;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;3;0;1;2;1;3;3;0;996;"Karl";1998;40;30;998;996;996;996;996;998;996;25;9;2021;11
"807";202109250807;"ICENES2021";127;1;5;1;3;5;3;998;1;996;997;2;996;995;5;2;998;2;5;4;4;2;5;2;1;2;5;2;1;3;3;4;4;998;4;3;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;991;5;998;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;0;998;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;3;0;1;3;1;3;8;1;996;"Karl";2000;50;10;3;996;996;996;996;3;996;25;9;2021;13
"808";202109250808;"ICENES2021";128;1;7;1;4;3;3;988;2;2;2;1;996;995;4;2;2;2;4;4;2;1;5;4;1;5;5;5;5;1;2;997;5;5;1;3;8;4;2;6;6;0;2;8;0;7;4;2;991;4;0;2;8;1;2;7;6;2;3;10;8;2;5;2;2;2;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;4;988;988;1;2;988;988;4;988;4;6;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;0;1;1;1;1;3;996;996;"Kona";1961;10;40;3;996;4;996;996;3;996;25;9;2021;11
"809";202109250809;"ICENES2021";131;1;5;1;3;4;4;998;2;2;2;2;996;995;1;2;2;2;4;5;2;4;5;5;998;5;5;998;997;5;5;4;5;1;3;1;4;5;2;3;6;4;6;7;3;6;6;3;998;998;3;5;8;998;2;7;6;3;6;8;6;3;998;6;3;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;6;3;4;3;998;11;998;4;998;998;4;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;3;2;1;3;1;996;996;"Karl";1986;20;70;1;996;996;996;996;1;996;25;9;2021;13
"810";202109250810;"ICENES2021";133;1;2;3;2;4;1;995;3;2;2;2;996;995;3;3;2;2;3;998;2;1;4;1;2;4;998;998;2;998;998;998;5;998;3;998;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;2;995;995;995;995;995;1;997;998;997;998;997;998;997;997;997;998;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;2;1;1;4;2;996;"Kona";1985;40;40;3;996;996;996;996;3;996;25;9;2021;8
"811";202109250811;"ICENES2021";136;1;6;1;4;2;3;995;3;1;1;995;10;995;5;3;3;2;4;5;3;3;2;4;2;1;1;2;3;1;1;1;5;5;1;3;0;5;10;0;0;10;0;0;991;0;5;10;0;0;10;0;0;5;0;10;10;0;0;10;0;0;0;10;1;1;995;10;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;13;3;998;998;2;2;3;998;2;998;998;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;1;3;996;996;"Karl";1952;70;20;3;996;996;996;996;3;996;25;9;2021;11
"812";202109250812;"ICENES2021";135;1;5;1;3;2;3;10;3;2;2;1;996;995;1;2;2;2;4;5;3;5;5;1;1;2;5;4;1;4;4;4;5;1;3;4;5;8;9;0;2;8;3;5;0;1;8;6;5;1;8;4;7;1;3;5;5;2;3;7;7;2;1;6;2;2;1;10;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;3;3;3;3;11;11;2;3;3;2;2;3;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Karl";1986;999;99;996;996;10;999;999;996;999;25;9;2021;13
"813";202109250813;"ICENES2021";126;1;4;2;2;3;3;3;2;1;2;1;996;995;1;3;2;1;4;5;4;1;1;2;1;997;997;997;997;997;997;997;997;997;5;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Kona";1944;999;99;996;996;3;999;999;996;999;25;9;2021;10
"814";202109250814;"ICENES2021";135;1;4;8;2;4;4;995;2;2;2;1;996;995;2;2;2;2;4;998;997;997;997;997;997;997;997;997;997;997;997;997;997;997;5;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Karl";1998;999;99;996;996;10;999;999;996;999;25;9;2021;10
"815";202109250815;"ICENES2021";123;1;4;8;2;4;5;988;2;2;2;2;996;995;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;5;997;997;997;997;997;997;997;997;997;997;997;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Karl";1975;999;99;996;996;996;999;999;996;999;25;9;2021;10
"816";202109250816;"ICENES2021";137;1;5;1;3;4;3;2;997;997;997;997;996;995;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;5;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Kona";1965;999;99;996;996;996;999;999;996;999;25;9;2021;13
"817";202109250817;"ICENES2021";125;1;5;1;3;2;997;995;997;997;997;997;996;995;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;5;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Karl";1932;999;99;996;996;996;999;999;996;999;25;9;2021;13
"818";202109250818;"ICENES2021";123;1;4;8;2;4;5;11;4;4;2;2;996;995;1;1;2;998;2;5;3;2;4;998;5;5;4;5;998;998;998;5;5;998;3;998;10;5;1;5;6;5;0;1;5;10;6;3;5;5;7;0;4;8;5;5;5;3;3;10;9;8;0;5;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Karl";1959;999;99;996;996;996;999;999;996;999;25;9;2021;10
"819";202109250819;"ICENES2021";164;1;7;1;4;2;2;3;3;2;2;1;996;995;4;3;2;2;1;4;2;2;2;3;1;2;4;4;4;3;4;4;2;3;4;1;3;7;3;6;5;8;7;7;2;3;7;1;5;3;7;5;8;1;2;6;7;6;4;8;8;3;1;7;1;2;2;995;995;0;0;0;0;0;0;0;0;0;1;0;0;1;995;995;995;995;2;3;3;4;8;2;2;2;4;2;3;4;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;2;1;1;4;2;996;"Kona";1976;20;70;997;996;3;996;996;997;996;25;9;2021;11
"820";202109250820;"ICENES2021";164;1;5;1;3;4;3;995;2;6;2;2;996;995;2;2;2;2;2;2;1;2;2;3;1;2;3;2;3;1;5;3;3;4;4;3;6;6;5;4;7;991;5;8;7;991;991;5;7;4;5;5;6;6;5;4;5;5;7;7;7;8;3;5;2;2;1;4;3;998;998;998;998;998;998;998;998;998;998;998;998;1;995;995;995;995;998;989;4;998;998;998;11;11;4;998;4;4;11;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;3;1;998;998;998;3;4;0;996;"Kona";1998;50;10;998;996;996;996;996;998;996;25;9;2021;13
"821";202109250821;"ICENES2021";164;1;5;1;3;3;3;998;4;3;2;2;996;995;5;998;2;1;4;998;998;1;2;998;2;998;4;998;1;2;998;5;4;5;2;3;10;7;991;4;4;8;6;6;0;9;7;4;5;7;8;8;7;991;9;7;4;5;998;8;7;7;2;8;3;1;995;3;3;1;0;0;0;0;0;0;0;0;0;0;0;2;995;995;995;995;995;12;988;3;998;998;11;998;998;988;998;11;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;5;1;1;1;1;2;0;996;"Kona";1931;30;20;1;996;996;996;996;1;996;25;9;2021;13
"822";202109250822;"ICENES2021";164;1;5;1;3;3;2;3;3;1;2;1;996;995;1;3;1;1;3;4;3;1;5;3;1;1;5;5;4;4;4;4;3;2;3;3;5;8;5;5;7;8;8;8;2;4;8;5;991;5;8;7;9;2;3;7;8;5;5;7;7;4;1;7;2;2;1;998;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;3;3;4;3;1;997;4;4;2;997;4;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;3;1;1;3;0;996;"Karl";1950;20;90;3;996;3;996;996;3;996;25;9;2021;13
"823";202109250823;"ICENES2021";166;1;5;1;3;5;4;998;1;996;2;1;996;995;3;2;4;2;5;5;1;2;997;1;998;2;5;997;1;1;997;997;997;997;3;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;4;997;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;989;998;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;2;0;1;2;1;3;2;0;996;"Kona";1980;40;70;2;996;995;996;996;2;996;25;9;2021;13
"824";202109250824;"ICENES2021";166;1;1;6;2;4;4;11;4;1;1;995;11;995;5;1;3;2;5;1;997;1;997;1;2;1;5;5;997;997;2;2;1;2;3;4;8;4;0;6;4;0;4;4;991;10;6;0;991;3;4;2;5;4;997;997;997;997;997;997;997;997;997;997;4;1;995;11;2;0;0;0;1;0;0;0;0;0;0;0;0;1;995;995;995;995;5;992;997;997;8;998;11;997;4;997;997;11;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;1;0;3;2;1;1;3;0;996;"Kona";1971;50;30;997;996;996;996;996;997;996;25;9;2021;10
"825";202109250825;"ICENES2021";166;1;1;7;2;2;2;2;998;4;2;1;996;995;5;2;1;2;4;1;2;1;5;5;5;4;997;997;1;998;1;1;1;997;4;3;5;10;0;10;7;5;7;8;0;6;9;0;8;6;10;7;10;3;0;0;997;0;0;10;0;0;997;0;3;2;997;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;4;998;998;3;2;11;997;998;2;2;11;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;2;1;1;2;0;996;"Kona";1942;90;20;2;996;2;996;996;2;996;25;9;2021;10
"826";202109250826;"ICENES2021";168;1;1;6;2;3;4;995;4;1;2;1;996;995;998;2;3;2;3;1;2;2;2;2;3;4;3;3;3;2;2;3;3;4;3;3;7;7;0;0;8;0;0;5;0;8;7;0;8;7;0;5;5;0;998;998;998;998;998;998;998;998;998;2;3;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;1;998;4;998;4;12;998;4;2;998;11;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;5;1;1;1;1;2;996;996;"Kona";1943;90;10;1;996;1;996;996;1;996;25;9;2021;10
"827";202109250827;"ICENES2021";171;1;5;1;3;4;3;995;2;2;1;995;2;995;1;2;3;2;4;1;4;2;5;3;2;5;4;2;1;1;998;2;2;5;4;998;0;8;0;0;0;8;0;0;0;0;5;3;991;3;5;1;0;0;4;7;6;998;5;7;998;4;6;7;2;1;995;2;998;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;3;3;3;2;3;988;3;998;988;3;3;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;2;0;1;2;1;4;1;996;996;"Karl";1963;70;10;2;996;996;996;996;2;996;25;9;2021;13
"828";202109250828;"ICENES2021";171;1;7;1;4;2;4;3;3;1;1;995;3;995;5;3;2;1;5;3;3;3;5;2;2;2;5;2;1;4;1;4;5;3;1;4;3;5;2;0;0;7;4;6;0;3;6;3;0;2;7;2;8;0;5;6;4;3;4;7;6;5;0;7;3;1;995;3;3;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;3;3;998;3;4;988;2;4;2;998;4;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;3;2;2;1;2;0;996;"Karl";1955;70;40;3;996;996;996;996;3;996;25;9;2021;11
"829";202109250829;"ICENES2021";171;1;4;8;2;3;4;998;1;996;2;2;996;995;5;2;2;2;2;1;3;1;5;3;2;5;5;5;2;3;3;998;1;3;4;3;8;5;2;5;5;3;5;5;5;5;5;1;5;5;5;5;5;5;5;5;7;4;5;9;6;5;4;5;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;1;2;988;988;988;988;2;4;4;2;988;988;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;0;1;2;1;1;5;1;996;"Karl";1975;70;20;4;996;996;996;996;4;996;25;9;2021;10
"830";202109250830;"ICENES2021";172;1;6;1;4;3;4;988;2;2;2;1;996;995;5;2;2;2;4;5;4;4;2;997;1;2;4;3;2;2;5;2;5;997;3;2;2;7;5;0;2;7;2;2;1;1;6;6;3;0;4;2;3;0;2;5;6;4;2;6;7;2;0;6;2;2;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;992;3;10;998;2;11;3;998;998;2;998;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;1;1;1;4;996;996;"Kona";1968;20;30;997;996;3;996;996;997;996;25;9;2021;11
"831";202109250831;"ICENES2021";172;1;5;1;3;1;2;4;3;2;1;995;4;995;4;3;2;1;4;5;1;1;5;2;2;5;5;4;4;4;4;5;4;2;4;4;5;5;0;7;6;2;4;8;6;5;6;0;7;4;2;2;9;2;4;6;9;5;5;9;7;3;2;2;2;1;995;4;1;0;0;0;0;0;0;0;0;0;0;0;1;1;995;995;995;995;5;4;4;4;4;4;4;4;4;4;4;4;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;1;1;1;3;1;996;"Karl";1992;30;70;5;996;996;996;996;5;996;25;9;2021;13
"832";202109250832;"ICENES2021";173;1;7;1;4;3;2;998;3;2;2;1;996;995;3;2;3;3;4;3;2;2;5;3;2;5;5;4;2;4;4;4;4;1;4;3;998;3;0;7;3;2;998;5;998;997;997;997;997;997;997;997;997;997;998;6;998;3;6;6;998;998;998;3;2;1;995;6;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;5;0;3;6;998;988;11;988;988;998;988;998;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;2;1;1;2;1;2;2;0;996;"Karl";1987;30;70;1;996;6;996;996;1;996;25;9;2021;11
